Title,URL handle,Description,Vendor,Product category,Type,Tags,Published on online store,Status,SKU,Barcode,Option1 name,Option1 value,Option1 Linked To,Option2 name,Option2 value,Option2 Linked To,Option3 name,Option3 value,Option3 Linked To,Price,Compare-at price,Cost per item,Charge tax,Tax code,Unit price total measure,Unit price total measure unit,Unit price base measure,Unit price base measure unit,Inventory tracker,Inventory quantity,Continue selling when out of stock,Weight value (grams),Weight unit for display,Requires shipping,Fulfillment service,Product image URL,Image position,Image alt text,Variant image URL,Gift card,SEO title,SEO description,Color (product.metafields.shopify.color-pattern),Google Shopping / Google product category,Google Shopping / Gender,Google Shopping / Age group,Google Shopping / Manufacturer part number (MPN),Google Shopping / Ad group name,Google Shopping / Ads labels,Google Shopping / Condition,Google Shopping / Custom product,Google Shopping / Custom label 0,Google Shopping / Custom label 1,Google Shopping / Custom label 2,Google Shopping / Custom label 3,Google Shopping / Custom label 4
Gripfeet Crew Active Hold Grip Socks — 2 Pair Pack,gripfeet-crew-active-hold,"Move with confidence. Gripfeet Crew Active Hold grip socks are built for training, sport, and everything in between. Made with Stretch SUPIMA yarn for breathable comfort and a 100% silicone antislip grip base for traction on any surface. Choose an assorted pack or stock up in your favourite colour — every pair ships as a 2-pair set. Made in India.",Gripfeet,Apparel & Accessories > Clothing > Socks,Grip Socks,"grip-socks, crew, active-hold, sport, workout, made-in-india, supima, anti-slip, gifting, collection-crew-active-hold",TRUE,Active,GF-CREW-CC-SM,,Style,Court Classics (White + Black),,Size,S-M,,,,,699,999,,TRUE,,,,,,shopify,50,DENY,200,g,TRUE,manual,,,,,FALSE,Gripfeet Crew Active Hold Grip Socks — 2 Pair Pack,"Premium crew grip socks with Stretch SUPIMA yarn and silicone antislip grip. 2-pair pack. Built for sport and training. Made in India.",,Apparel & Accessories > Clothing > Hosiery & Socks,Unisex,Adult (13+ years old),GF-CREW-CC-SM,Crew Active Hold,Made in India,New,FALSE,Crew Active Hold,,,,
Gripfeet Ankle Mat Masters Grip Socks — 3 Pair Pack,gripfeet-ankle-mat-masters,"Your practice deserves better grip. Mat Masters ankle socks deliver comfort-first antislip performance for yoga, Pilates, barre, and studio wear. Made with Stretch SUPIMA yarn and a 100% silicone grip base — pick an assorted colour pack or choose a single colour for your whole set. Ships as a 3-pair pack. Made in India.",Gripfeet,Apparel & Accessories > Clothing > Socks,Grip Socks,"grip-socks, ankle, mat-masters, yoga, pilates, studio, made-in-india, supima, anti-slip, gifting, collection-mat-masters",TRUE,Active,GF-MAT-EN-SM,,Style,Essential Neutrals (White + Warm Beige + Grey),,Size,S-M,,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,FALSE,Gripfeet Ankle Mat Masters Grip Socks — 3 Pair Pack,"Comfort-first ankle grip socks for yoga, Pilates and studio wear. Stretch SUPIMA yarn and 100% silicone grip. 3-pair pack. Made in India.",,Apparel & Accessories > Clothing > Hosiery & Socks,Unisex,Adult (13+ years old),GF-MAT-EN-SM,Mat Masters,Made in India,New,FALSE,Mat Masters,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-EN-LXL,,,Essential Neutrals (White + Warm Beige + Grey),,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-SS-SM,,,Soft Studio (Warm Beige + Sage + Lavender),,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-SS-LXL,,,Soft Studio (Warm Beige + Sage + Lavender),,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-FP-SM,,,Fresh Pastels (Butter Yellow + Mint + Ice Blue),,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-FP-LXL,,,Fresh Pastels (Butter Yellow + Mint + Ice Blue),,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-WHT-SM,,,White,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-WHT-LXL,,,White,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-WBG-SM,,,Warm Beige,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-WBG-LXL,,,Warm Beige,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-GRY-SM,,,Grey,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-GRY-LXL,,,Grey,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-SGE-SM,,,Sage,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-SGE-LXL,,,Sage,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-LAV-SM,,,Lavender,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-LAV-LXL,,,Lavender,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-BTY-SM,,,Butter Yellow,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-BTY-LXL,,,Butter Yellow,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-MNT-SM,,,Mint,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-MNT-LXL,,,Mint,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-ICB-SM,,,Ice Blue,,Size,S-M,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-ankle-mat-masters,,,,,,,,GF-MAT-ICB-LXL,,,Ice Blue,,Size,L-XL,,,,699,999,,TRUE,,,,,,shopify,50,DENY,270,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
Gripfeet Loafer Invisible Grip Socks — 3 Pair Pack,gripfeet-loafer-invisible-grip,"The grip sock that disappears into your outfit. Invisible Grip no-show socks sit below the shoe line with a silicone heel grip that stays put all day. Made from Stretch SUPIMA yarn for all-day comfort — pick an assorted pack or go monochrome with a single colour. Ships as a 3-pair set. Made in India.",Gripfeet,Apparel & Accessories > Clothing > Socks,Grip Socks,"grip-socks, loafer, no-show, invisible-grip, everyday, made-in-india, supima, anti-slip, gifting, collection-loafer-invisible-grip",TRUE,Active,GF-LOF-BN-SM,,Style,Bare Neutrals (Warm Beige + Grey + Dusty Brown),,Size,S-M,,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,FALSE,Gripfeet Loafer Invisible Grip No-Show Socks — 3 Pair Pack,"Invisible no-show grip socks with silicone heel grip and Stretch SUPIMA comfort. 3-pair pack for loafers and sneakers. Made in India.",,Apparel & Accessories > Clothing > Hosiery & Socks,Unisex,Adult (13+ years old),GF-LOF-BN-SM,Loafer Invisible Grip,Made in India,New,FALSE,Loafer Invisible Grip,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-BN-LXL,,,Bare Neutrals (Warm Beige + Grey + Dusty Brown),,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-DE-SM,,,Dark Essentials (Black + Deep Grey + Navy),,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-DE-LXL,,,Dark Essentials (Black + Deep Grey + Navy),,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-SL-SM,,,Soft Luxe (Lavender + Blush Pink + Sage),,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-SL-LXL,,,Soft Luxe (Lavender + Blush Pink + Sage),,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-WBG-SM,,,Warm Beige,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-WBG-LXL,,,Warm Beige,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-GRY-SM,,,Grey,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-GRY-LXL,,,Grey,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-DBR-SM,,,Dusty Brown,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-DBR-LXL,,,Dusty Brown,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-BLK-SM,,,Black,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-BLK-LXL,,,Black,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-DGR-SM,,,Deep Grey,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-DGR-LXL,,,Deep Grey,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-NVY-SM,,,Navy,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-NVY-LXL,,,Navy,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-LAV-SM,,,Lavender,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-LAV-LXL,,,Lavender,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-BPK-SM,,,Blush Pink,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-BPK-LXL,,,Blush Pink,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-SGE-SM,,,Sage,,Size,S-M,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-loafer-invisible-grip,,,,,,,,GF-LOF-SGE-LXL,,,Sage,,Size,L-XL,,,,599,899,,TRUE,,,,,,shopify,50,DENY,240,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
Gripfeet Kids Lil' Steps Grip Socks — 3 Pair Pack,gripfeet-kids-lil-steps,"Little feet, big grip. Lil' Steps keeps kids steady on any surface — soft Stretch SUPIMA yarn with a gentle 100% silicone antislip grip base designed for growing feet. Pick a playful assorted pack or choose a single colour for every pair. Ships as a 3-pair set. Made in India.",Gripfeet,Apparel & Accessories > Clothing > Socks,Kids Grip Socks,"grip-socks, kids, lil-steps, children, toddler, made-in-india, supima, anti-slip, gifting, collection-kids-lil-steps",TRUE,Active,GF-KID-CS-02,,Style,Classic Stripe (White + Red + Navy),,Size,0-2Y,,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,FALSE,Gripfeet Kids Lil' Steps Grip Socks — Safe 3 Pair Pack for Little Ones,"Safe antislip grip socks for kids aged 0-5. Soft Stretch SUPIMA yarn and 100% silicone grip. Playful 3-pair packs. Made in India.",,Apparel & Accessories > Clothing > Hosiery & Socks,Unisex,Kids (0-5 years old),GF-KID-CS-02,Kids Lil Steps,Made in India,New,FALSE,Kids Lil' Steps,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-CS-35,,,Classic Stripe (White + Red + Navy),,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-PP-02,,,Play Pastels (Butter Yellow + Mint + Ice Blue),,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-PP-35,,,Play Pastels (Butter Yellow + Mint + Ice Blue),,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-SC-02,,,Soft Candy (Lavender + Cream + Pink),,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-SC-35,,,Soft Candy (Lavender + Cream + Pink),,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-WHT-02,,,White,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-WHT-35,,,White,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-RED-02,,,Red,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-RED-35,,,Red,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-NVY-02,,,Navy,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-NVY-35,,,Navy,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-BTY-02,,,Butter Yellow,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-BTY-35,,,Butter Yellow,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-MNT-02,,,Mint,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-MNT-35,,,Mint,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-ICB-02,,,Ice Blue,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-ICB-35,,,Ice Blue,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-LAV-02,,,Lavender,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-LAV-35,,,Lavender,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-CRM-02,,,Cream,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-CRM-35,,,Cream,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-PNK-02,,,Pink,,Size,0-2Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
,gripfeet-kids-lil-steps,,,,,,,,GF-KID-PNK-35,,,Pink,,Size,3-5Y,,,,399,699,,TRUE,,,,,,shopify,50,DENY,150,g,TRUE,manual,,,,,,,,,,,,,,,,,,,,
